Format,1.0B,
Memory Length,10000,
IntpDistance,0,
Trigger Address,-45001,
Trigger Level,0.000E+00,
Source,CH1,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,1.000E+01,
Vertical Position,8.000E-01,
Horizontal Units,S,
Horizontal Scale,1.000E-04,
Horizontal Position,5.000E-03,
Horizontal Mode,Main,
SincET Mode,Real Time,
Sampling Period,1.000E-07,
Horizontal Old Scale,1.000E-04,
Horizontal Old Position,5.000E-03,
Firmware,V1.24,
Mode,Detail,
Waveform Data,
5.329900e-03,-1.12e+01,
5.330000e-03,-1.12e+01,
5.330100e-03,-1.12e+01,
5.330200e-03,-1.12e+01,
5.330300e-03,-1.12e+01,
5.330400e-03,-1.12e+01,
5.330500e-03,-1.12e+01,
5.330600e-03,-1.12e+01,
5.330700e-03,-1.12e+01,
5.330800e-03,-1.12e+01,
5.330900e-03,-1.12e+01,
5.331000e-03,-1.12e+01,
5.331100e-03,-1.12e+01,
5.331200e-03,-1.12e+01,
5.331300e-03,-1.12e+01,
5.331400e-03,-1.12e+01,
5.331500e-03,-1.12e+01,
5.331600e-03,-1.12e+01,
5.331700e-03,-1.12e+01,
5.331800e-03,-1.12e+01,
5.331900e-03,-1.12e+01,
5.332000e-03,-1.12e+01,
5.332100e-03,-1.12e+01,
5.332200e-03,-1.12e+01,
5.332300e-03,-1.12e+01,
5.332400e-03,-1.12e+01,
5.332500e-03,-1.12e+01,
5.332600e-03,-1.12e+01,
5.332700e-03,-1.12e+01,
5.332800e-03,-1.12e+01,
5.332900e-03,-1.12e+01,
5.333000e-03,-1.12e+01,
5.333100e-03,-1.12e+01,
5.333200e-03,-1.12e+01,
5.333300e-03,-1.12e+01,
5.333400e-03,-1.12e+01,
5.333500e-03,-1.12e+01,
5.333600e-03,-1.12e+01,
5.333700e-03,-1.12e+01,
5.333800e-03,-1.12e+01,
5.333900e-03,-1.12e+01,
5.334000e-03,-1.12e+01,
5.334100e-03,-1.12e+01,
5.334200e-03,-1.12e+01,
5.334300e-03,-1.12e+01,
5.334400e-03,-1.12e+01,
5.334500e-03,-1.12e+01,
5.334600e-03,-1.12e+01,
5.334700e-03,-1.12e+01,
5.334800e-03,-1.12e+01,
5.334900e-03,-1.12e+01,
5.335000e-03,-1.12e+01,
5.335100e-03,-1.12e+01,
5.335200e-03,-1.12e+01,
5.335300e-03,-1.12e+01,
5.335400e-03,-1.12e+01,
5.335500e-03,-1.12e+01,
5.335600e-03,-1.12e+01,
5.335700e-03,-1.12e+01,
5.335800e-03,-1.12e+01,
5.335900e-03,-1.12e+01,
5.336000e-03,-1.12e+01,
5.336100e-03,-1.12e+01,
5.336200e-03,-1.12e+01,
5.336300e-03,-1.12e+01,
5.336400e-03,-1.12e+01,
5.336500e-03,-1.12e+01,
5.336600e-03,-1.12e+01,
5.336700e-03,-1.12e+01,
5.336800e-03,-1.12e+01,
5.336900e-03,-1.12e+01,
5.337000e-03,-1.12e+01,
5.337100e-03,-1.12e+01,
5.337200e-03,-1.12e+01,
5.337300e-03,-1.12e+01,
5.337400e-03,-1.12e+01,
5.337500e-03,-1.12e+01,
5.337600e-03,-1.12e+01,
5.337700e-03,-1.12e+01,
5.337800e-03,-1.12e+01,
5.337900e-03,-1.12e+01,
5.338000e-03,-1.12e+01,
5.338100e-03,-1.12e+01,
5.338200e-03,-1.12e+01,
5.338300e-03,-1.12e+01,
5.338400e-03,-1.12e+01,
5.338500e-03,-1.12e+01,
5.338600e-03,-1.12e+01,
5.338700e-03,-1.12e+01,
5.338800e-03,-1.12e+01,
5.338900e-03,-1.12e+01,
5.339000e-03,-1.12e+01,
5.339100e-03,-1.12e+01,
5.339200e-03,-1.12e+01,
5.339300e-03,-1.12e+01,
5.339400e-03,-1.12e+01,
5.339500e-03,-1.12e+01,
5.339600e-03,-1.12e+01,
5.339700e-03,-1.12e+01,
5.339800e-03,-1.12e+01,
5.339900e-03,-1.12e+01,
5.340000e-03,-1.12e+01,
5.340100e-03,-1.12e+01,
5.340200e-03,-1.12e+01,
5.340300e-03,-1.12e+01,
5.340400e-03,-1.12e+01,
5.340500e-03,-1.12e+01,
5.340600e-03,-1.12e+01,
5.340700e-03,-1.12e+01,
5.340800e-03,-1.12e+01,
5.340900e-03,-1.12e+01,
5.341000e-03,-1.12e+01,
5.341100e-03,-1.12e+01,
5.341200e-03,-1.12e+01,
5.341300e-03,-1.12e+01,
5.341400e-03,-1.12e+01,
5.341500e-03,-1.12e+01,
5.341600e-03,-1.12e+01,
5.341700e-03,-1.12e+01,
5.341800e-03,-1.12e+01,
5.341900e-03,-1.12e+01,
5.342000e-03,-1.12e+01,
5.342100e-03,-1.12e+01,
5.342200e-03,-1.12e+01,
5.342300e-03,-1.12e+01,
5.342400e-03,-1.12e+01,
5.342500e-03,-1.12e+01,
5.342600e-03,-1.12e+01,
5.342700e-03,-1.12e+01,
5.342800e-03,-1.12e+01,
5.342900e-03,-1.12e+01,
5.343000e-03,-1.12e+01,
5.343100e-03,-1.12e+01,
5.343200e-03,-1.12e+01,
5.343300e-03,-1.12e+01,
5.343400e-03,-1.12e+01,
5.343500e-03,-1.12e+01,
5.343600e-03,-1.12e+01,
5.343700e-03,-1.12e+01,
5.343800e-03,-1.12e+01,
5.343900e-03,-1.12e+01,
5.344000e-03,-1.12e+01,
5.344100e-03,-1.12e+01,
5.344200e-03,-1.12e+01,
5.344300e-03,-1.12e+01,
5.344400e-03,-1.12e+01,
5.344500e-03,-1.12e+01,
5.344600e-03,-1.12e+01,
5.344700e-03,-1.12e+01,
5.344800e-03,-1.12e+01,
5.344900e-03,-1.12e+01,
5.345000e-03,-1.12e+01,
5.345100e-03,-1.12e+01,
5.345200e-03,-1.12e+01,
5.345300e-03,-1.12e+01,
5.345400e-03,-1.12e+01,
5.345500e-03,-1.12e+01,
5.345600e-03,-1.12e+01,
5.345700e-03,-1.12e+01,
5.345800e-03,-1.12e+01,
5.345900e-03,-1.12e+01,
5.346000e-03,-1.12e+01,
5.346100e-03,-1.12e+01,
5.346200e-03,-1.12e+01,
5.346300e-03,-1.12e+01,
5.346400e-03,-1.12e+01,
5.346500e-03,-1.12e+01,
5.346600e-03,-1.12e+01,
5.346700e-03,-1.12e+01,
5.346800e-03,-1.12e+01,
5.346900e-03,-1.12e+01,
5.347000e-03,-1.12e+01,
5.347100e-03,-1.12e+01,
5.347200e-03,-1.12e+01,
5.347300e-03,-1.12e+01,
5.347400e-03,-1.12e+01,
5.347500e-03,-1.12e+01,
5.347600e-03,-1.12e+01,
5.347700e-03,-1.12e+01,
5.347800e-03,-1.12e+01,
5.347900e-03,-1.12e+01,
5.348000e-03,-1.12e+01,
5.348100e-03,-1.12e+01,
5.348200e-03,-1.12e+01,
5.348300e-03,-1.12e+01,
5.348400e-03,-1.12e+01,
5.348500e-03,-1.12e+01,
5.348600e-03,-1.12e+01,
5.348700e-03,-1.12e+01,
5.348800e-03,-1.12e+01,
5.348900e-03,-1.12e+01,
5.349000e-03,-1.12e+01,
5.349100e-03,-1.12e+01,
5.349200e-03,-1.12e+01,
5.349300e-03,-1.12e+01,
5.349400e-03,-1.12e+01,
5.349500e-03,-1.12e+01,
5.349600e-03,-1.12e+01,
5.349700e-03,-1.12e+01,
5.349800e-03,-1.12e+01,
5.349900e-03,-1.12e+01,
5.350000e-03,-1.12e+01,
5.350100e-03,-1.12e+01,
5.350200e-03,-1.12e+01,
5.350300e-03,-1.12e+01,
5.350400e-03,-1.12e+01,
5.350500e-03,-1.12e+01,
5.350600e-03,-1.12e+01,
5.350700e-03,-1.12e+01,
5.350800e-03,-1.12e+01,
5.350900e-03,-1.12e+01,
5.351000e-03,-1.12e+01,
5.351100e-03,-1.12e+01,
5.351200e-03,-1.12e+01,
5.351300e-03,-1.12e+01,
5.351400e-03,-1.12e+01,
5.351500e-03,-1.12e+01,
5.351600e-03,-1.12e+01,
5.351700e-03,-1.12e+01,
5.351800e-03,-1.12e+01,
5.351900e-03,-1.12e+01,
5.352000e-03,-1.12e+01,
5.352100e-03,-1.12e+01,
5.352200e-03,-1.12e+01,
5.352300e-03,-1.12e+01,
5.352400e-03,-1.12e+01,
5.352500e-03,-1.12e+01,
5.352600e-03,-1.12e+01,
5.352700e-03,-1.12e+01,
5.352800e-03,-1.12e+01,
5.352900e-03,-1.12e+01,
5.353000e-03,-1.12e+01,
5.353100e-03,-1.12e+01,
5.353200e-03,-1.12e+01,
5.353300e-03,-1.12e+01,
5.353400e-03,-1.12e+01,
5.353500e-03,-1.12e+01,
5.353600e-03,-1.12e+01,
5.353700e-03,-1.12e+01,
5.353800e-03,-1.12e+01,
5.353900e-03,-1.12e+01,
5.354000e-03,-1.12e+01,
5.354100e-03,-1.12e+01,
5.354200e-03,-1.12e+01,
5.354300e-03,-1.12e+01,
5.354400e-03,-1.12e+01,
5.354500e-03,-1.12e+01,
5.354600e-03,-1.12e+01,
5.354700e-03,-1.12e+01,
5.354800e-03,-1.12e+01,
5.354900e-03,-1.12e+01,
5.355000e-03,-1.12e+01,
5.355100e-03,-1.12e+01,
5.355200e-03,-1.12e+01,
5.355300e-03,-1.12e+01,
5.355400e-03,-1.12e+01,
5.355500e-03,-1.12e+01,
5.355600e-03,-1.12e+01,
5.355700e-03,-1.12e+01,
5.355800e-03,-1.12e+01,
5.355900e-03,-1.12e+01,
5.356000e-03,-1.12e+01,
5.356100e-03,-1.12e+01,
5.356200e-03,-1.12e+01,
5.356300e-03,-1.12e+01,
5.356400e-03,-1.12e+01,
5.356500e-03,-1.12e+01,
5.356600e-03,-1.12e+01,
5.356700e-03,-1.12e+01,
5.356800e-03,-1.12e+01,
5.356900e-03,-1.12e+01,
5.357000e-03,-1.12e+01,
5.357100e-03,-1.12e+01,
5.357200e-03,-1.12e+01,
5.357300e-03,-1.12e+01,
5.357400e-03,-1.12e+01,
5.357500e-03,-1.12e+01,
5.357600e-03,-1.12e+01,
5.357700e-03,-1.12e+01,
5.357800e-03,-1.12e+01,
5.357900e-03,-1.12e+01,
5.358000e-03,-1.12e+01,
5.358100e-03,-1.12e+01,
5.358200e-03,-1.12e+01,
5.358300e-03,-1.12e+01,
5.358400e-03,-1.12e+01,
5.358500e-03,-1.12e+01,
5.358600e-03,-1.12e+01,
5.358700e-03,-1.12e+01,
5.358800e-03,-1.12e+01,
5.358900e-03,-1.12e+01,
5.359000e-03,-1.12e+01,
5.359100e-03,-1.12e+01,
5.359200e-03,-1.12e+01,
5.359300e-03,-1.12e+01,
5.359400e-03,-1.12e+01,
5.359500e-03,-1.12e+01,
5.359600e-03,-1.12e+01,
5.359700e-03,-1.12e+01,
5.359800e-03,-1.12e+01,
5.359900e-03,-1.12e+01,
5.360000e-03,-1.12e+01,
5.360100e-03,-1.12e+01,
5.360200e-03,-1.12e+01,
5.360300e-03,-1.12e+01,
5.360400e-03,-1.12e+01,
5.360500e-03,-1.12e+01,
5.360600e-03,-1.12e+01,
5.360700e-03,-1.12e+01,
5.360800e-03,-1.12e+01,
5.360900e-03,-1.12e+01,
5.361000e-03,-1.12e+01,
5.361100e-03,-1.12e+01,
5.361200e-03,-1.12e+01,
5.361300e-03,-1.12e+01,
5.361400e-03,-1.12e+01,
5.361500e-03,-1.12e+01,
5.361600e-03,-1.12e+01,
5.361700e-03,-1.12e+01,
5.361800e-03,-1.12e+01,
5.361900e-03,-1.12e+01,
5.362000e-03,-1.12e+01,
5.362100e-03,-1.12e+01,
5.362200e-03,-1.12e+01,
5.362300e-03,-1.12e+01,
5.362400e-03,-1.12e+01,
5.362500e-03,-1.12e+01,
5.362600e-03,-1.12e+01,
5.362700e-03,-1.12e+01,
5.362800e-03,-1.12e+01,
5.362900e-03,-1.12e+01,
5.363000e-03,-1.12e+01,
5.363100e-03,-1.12e+01,
5.363200e-03,-1.12e+01,
5.363300e-03,-1.12e+01,
5.363400e-03,-1.12e+01,
5.363500e-03,-1.12e+01,
5.363600e-03,-1.12e+01,
5.363700e-03,-1.12e+01,
5.363800e-03,-1.12e+01,
5.363900e-03,-1.12e+01,
5.364000e-03,-1.12e+01,
5.364100e-03,-1.12e+01,
5.364200e-03,-1.12e+01,
5.364300e-03,-1.12e+01,
5.364400e-03,-1.12e+01,
5.364500e-03,-1.12e+01,
5.364600e-03,-1.12e+01,
5.364700e-03,-1.12e+01,
5.364800e-03,-1.12e+01,
5.364900e-03,-1.12e+01,
5.365000e-03,-1.12e+01,
5.365100e-03,-1.12e+01,
5.365200e-03,-1.12e+01,
5.365300e-03,-1.12e+01,
5.365400e-03,-1.12e+01,
5.365500e-03,-1.12e+01,
5.365600e-03,-1.12e+01,
5.365700e-03,-1.12e+01,
5.365800e-03,-1.12e+01,
5.365900e-03,-1.12e+01,
5.366000e-03,-1.12e+01,
5.366100e-03,-1.12e+01,
5.366200e-03,-1.12e+01,
5.366300e-03,-1.12e+01,
5.366400e-03,-1.12e+01,
5.366500e-03,-1.12e+01,
5.366600e-03,-1.12e+01,
5.366700e-03,-1.12e+01,
5.366800e-03,-1.12e+01,
5.366900e-03,-1.12e+01,
5.367000e-03,-1.12e+01,
5.367100e-03,-1.12e+01,
5.367200e-03,-1.12e+01,
5.367300e-03,-1.12e+01,
5.367400e-03,-1.12e+01,
5.367500e-03,-1.12e+01,
5.367600e-03,-1.12e+01,
5.367700e-03,-1.12e+01,
5.367800e-03,-1.12e+01,
5.367900e-03,-1.12e+01,
5.368000e-03,-1.12e+01,
5.368100e-03,-1.12e+01,
5.368200e-03,-1.12e+01,
5.368300e-03,-1.12e+01,
5.368400e-03,-1.12e+01,
5.368500e-03,-1.12e+01,
5.368600e-03,-1.12e+01,
5.368700e-03,-1.12e+01,
5.368800e-03,-1.12e+01,
5.368900e-03,-1.12e+01,
5.369000e-03,-1.12e+01,
5.369100e-03,-1.12e+01,
5.369200e-03,-1.12e+01,
5.369300e-03,-1.12e+01,
5.369400e-03,-1.12e+01,
5.369500e-03,-1.12e+01,
5.369600e-03,-1.12e+01,
5.369700e-03,-1.12e+01,
5.369800e-03,-1.12e+01,
5.369900e-03,-1.12e+01,
5.370000e-03,-1.12e+01,
5.370100e-03,-1.12e+01,
5.370200e-03,-1.12e+01,
5.370300e-03,-1.12e+01,
5.370400e-03,-1.12e+01,
5.370500e-03,-1.12e+01,
5.370600e-03,-1.12e+01,
5.370700e-03,-1.12e+01,
5.370800e-03,-1.12e+01,
5.370900e-03,-1.12e+01,
5.371000e-03,-1.12e+01,
5.371100e-03,-1.12e+01,
5.371200e-03,-1.12e+01,
5.371300e-03,-1.12e+01,
5.371400e-03,-1.12e+01,
5.371500e-03,-1.12e+01,
5.371600e-03,-1.12e+01,
5.371700e-03,-1.12e+01,
5.371800e-03,-1.12e+01,
5.371900e-03,-1.12e+01,
5.372000e-03,-1.12e+01,
5.372100e-03,-1.12e+01,
5.372200e-03,-1.12e+01,
5.372300e-03,-1.12e+01,
5.372400e-03,-1.12e+01,
5.372500e-03,-1.12e+01,
5.372600e-03,-1.12e+01,
5.372700e-03,-1.12e+01,
5.372800e-03,-1.12e+01,
5.372900e-03,-1.12e+01,
5.373000e-03,-1.12e+01,
5.373100e-03,-1.12e+01,
5.373200e-03,-1.12e+01,
5.373300e-03,-1.12e+01,
5.373400e-03,-1.12e+01,
5.373500e-03,-1.12e+01,
5.373600e-03,-1.12e+01,
5.373700e-03,-1.12e+01,
5.373800e-03,-1.12e+01,
5.373900e-03,-1.12e+01,
5.374000e-03,-1.12e+01,
5.374100e-03,-1.12e+01,
5.374200e-03,-1.12e+01,
5.374300e-03,-1.12e+01,
5.374400e-03,-1.12e+01,
5.374500e-03,-1.12e+01,
5.374600e-03,-1.12e+01,
5.374700e-03,-1.12e+01,
5.374800e-03,-1.12e+01,
5.374900e-03,-1.12e+01,
5.375000e-03,-1.12e+01,
5.375100e-03,-1.12e+01,
5.375200e-03,-1.12e+01,
5.375300e-03,-1.12e+01,
5.375400e-03,-1.12e+01,
5.375500e-03,-1.12e+01,
5.375600e-03,-1.12e+01,
5.375700e-03,-1.12e+01,
5.375800e-03,-1.12e+01,
5.375900e-03,-1.12e+01,
5.376000e-03,-1.12e+01,
5.376100e-03,-1.12e+01,
5.376200e-03,-1.12e+01,
5.376300e-03,-1.12e+01,
5.376400e-03,-1.12e+01,
5.376500e-03,-1.12e+01,
5.376600e-03,-1.12e+01,
5.376700e-03,-1.12e+01,
5.376800e-03,-1.12e+01,
5.376900e-03,-1.12e+01,
5.377000e-03,-1.12e+01,
5.377100e-03,-1.12e+01,
5.377200e-03,-1.12e+01,
5.377300e-03,-1.12e+01,
5.377400e-03,-1.12e+01,
5.377500e-03,-1.12e+01,
5.377600e-03,-1.12e+01,
5.377700e-03,-1.12e+01,
5.377800e-03,-1.12e+01,
5.377900e-03,-1.12e+01,
5.378000e-03,-1.12e+01,
5.378100e-03,-1.12e+01,
5.378200e-03,-1.12e+01,
5.378300e-03,-1.12e+01,
5.378400e-03,-1.12e+01,
5.378500e-03,-1.12e+01,
5.378600e-03,-1.12e+01,
5.378700e-03,-1.12e+01,
5.378800e-03,-1.12e+01,
5.378900e-03,-1.12e+01,
5.379000e-03,-1.12e+01,
5.379100e-03,-1.12e+01,
5.379200e-03,-1.12e+01,
5.379300e-03,-1.12e+01,
5.379400e-03,-1.12e+01,
5.379500e-03,-1.12e+01,
5.379600e-03,-1.12e+01,
5.379700e-03,-1.12e+01,
5.379800e-03,-1.12e+01,
5.379900e-03,-1.12e+01,
5.380000e-03,-1.12e+01,
5.380100e-03,-1.12e+01,
5.380200e-03,-1.12e+01,
5.380300e-03,-1.12e+01,
5.380400e-03,-1.12e+01,
5.380500e-03,-1.12e+01,
5.380600e-03,-1.12e+01,
5.380700e-03,-1.12e+01,
5.380800e-03,-1.12e+01,
5.380900e-03,-1.12e+01,
5.381000e-03,-1.12e+01,
5.381100e-03,-1.12e+01,
5.381200e-03,-1.12e+01,
5.381300e-03,-1.12e+01,
5.381400e-03,-1.12e+01,
5.381500e-03,-1.12e+01,
5.381600e-03,-1.12e+01,
5.381700e-03,-1.12e+01,
5.381800e-03,-1.12e+01,
5.381900e-03,-1.12e+01,
5.382000e-03,-1.12e+01,
5.382100e-03,-1.12e+01,
5.382200e-03,-1.12e+01,
5.382300e-03,-1.12e+01,
5.382400e-03,-1.12e+01,
5.382500e-03,-1.12e+01,
5.382600e-03,-1.12e+01,
5.382700e-03,-1.12e+01,
5.382800e-03,-1.12e+01,
5.382900e-03,-1.12e+01,
5.383000e-03,-1.12e+01,
5.383100e-03,-1.12e+01,
5.383200e-03,-1.12e+01,
5.383300e-03,-1.12e+01,
5.383400e-03,-1.12e+01,
5.383500e-03,-1.12e+01,
5.383600e-03,-1.12e+01,
5.383700e-03,-1.12e+01,
5.383800e-03,-1.12e+01,
5.383900e-03,-1.12e+01,
5.384000e-03,-1.12e+01,
5.384100e-03,-1.12e+01,
5.384200e-03,-1.12e+01,
5.384300e-03,-1.12e+01,
5.384400e-03,-1.12e+01,
5.384500e-03,-1.12e+01,
5.384600e-03,-1.12e+01,
5.384700e-03,-1.12e+01,
5.384800e-03,-1.12e+01,
5.384900e-03,-1.12e+01,
5.385000e-03,-1.12e+01,
5.385100e-03,-1.12e+01,
5.385200e-03,-1.12e+01,
5.385300e-03,-1.12e+01,
5.385400e-03,-1.12e+01,
5.385500e-03,-1.12e+01,
5.385600e-03,-1.12e+01,
5.385700e-03,-1.12e+01,
5.385800e-03,-1.12e+01,
5.385900e-03,-1.12e+01,
5.386000e-03,-1.12e+01,
5.386100e-03,-1.12e+01,
5.386200e-03,-1.12e+01,
5.386300e-03,-1.12e+01,
5.386400e-03,-1.12e+01,
5.386500e-03,-1.12e+01,
5.386600e-03,-1.12e+01,
5.386700e-03,-1.12e+01,
5.386800e-03,-1.12e+01,
5.386900e-03,-1.12e+01,
5.387000e-03,-1.12e+01,
5.387100e-03,-1.12e+01,
5.387200e-03,-1.12e+01,
5.387300e-03,-1.12e+01,
5.387400e-03,-1.12e+01,
5.387500e-03,-1.12e+01,
5.387600e-03,-1.12e+01,
5.387700e-03,-1.12e+01,
5.387800e-03,-1.12e+01,
5.387900e-03,-1.12e+01,
5.388000e-03,-1.12e+01,
5.388100e-03,-1.12e+01,
5.388200e-03,-1.12e+01,
5.388300e-03,-1.12e+01,
5.388400e-03,-1.12e+01,
5.388500e-03,-1.12e+01,
5.388600e-03,-1.12e+01,
5.388700e-03,-1.12e+01,
5.388800e-03,-1.12e+01,
5.388900e-03,-1.12e+01,
5.389000e-03,-1.12e+01,
5.389100e-03,-1.12e+01,
5.389200e-03,-1.12e+01,
5.389300e-03,-1.12e+01,
5.389400e-03,-1.12e+01,
5.389500e-03,-1.12e+01,
5.389600e-03,-1.12e+01,
5.389700e-03,-1.12e+01,
5.389800e-03,-1.12e+01,
5.389900e-03,-1.12e+01,
5.390000e-03,-1.12e+01,
5.390100e-03,-1.12e+01,
5.390200e-03,-1.12e+01,
5.390300e-03,-1.12e+01,
5.390400e-03,-1.12e+01,
5.390500e-03,-1.12e+01,
5.390600e-03,-1.12e+01,
5.390700e-03,-1.12e+01,
5.390800e-03,-1.12e+01,
5.390900e-03,-1.12e+01,
5.391000e-03,-1.12e+01,
5.391100e-03,-1.12e+01,
5.391200e-03,-1.12e+01,
5.391300e-03,-1.12e+01,
5.391400e-03,-1.12e+01,
5.391500e-03,-1.12e+01,
5.391600e-03,-1.12e+01,
5.391700e-03,-1.12e+01,
5.391800e-03,-1.12e+01,
5.391900e-03,-1.12e+01,
5.392000e-03,-1.12e+01,
5.392100e-03,-1.12e+01,
5.392200e-03,-1.12e+01,
5.392300e-03,-1.12e+01,
5.392400e-03,-1.12e+01,
5.392500e-03,-1.12e+01,
5.392600e-03,-1.12e+01,
5.392700e-03,-1.12e+01,
5.392800e-03,-1.12e+01,
5.392900e-03,-1.12e+01,
5.393000e-03,-1.12e+01,
5.393100e-03,-1.12e+01,
5.393200e-03,-1.12e+01,
5.393300e-03,-1.12e+01,
5.393400e-03,-1.12e+01,
5.393500e-03,-1.12e+01,
5.393600e-03,-1.12e+01,
5.393700e-03,-1.12e+01,
5.393800e-03,-1.12e+01,
5.393900e-03,-1.12e+01,
5.394000e-03,-1.12e+01,
5.394100e-03,-1.12e+01,
5.394200e-03,-1.12e+01,
5.394300e-03,-1.12e+01,
5.394400e-03,-1.12e+01,
5.394500e-03,-1.12e+01,
5.394600e-03,-1.12e+01,
5.394700e-03,-1.12e+01,
5.394800e-03,-1.12e+01,
5.394900e-03,-1.12e+01,
5.395000e-03,-1.12e+01,
5.395100e-03,-1.12e+01,
5.395200e-03,-1.12e+01,
5.395300e-03,-1.12e+01,
5.395400e-03,-1.12e+01,
5.395500e-03,-1.12e+01,
5.395600e-03,-1.12e+01,
5.395700e-03,-1.12e+01,
5.395800e-03,-1.12e+01,
5.395900e-03,-1.12e+01,
5.396000e-03,-1.12e+01,
5.396100e-03,-1.12e+01,
5.396200e-03,-1.12e+01,
5.396300e-03,-1.12e+01,
5.396400e-03,-1.12e+01,
5.396500e-03,-1.12e+01,
5.396600e-03,-1.12e+01,
5.396700e-03,-1.12e+01,
5.396800e-03,-1.12e+01,
5.396900e-03,-1.12e+01,
5.397000e-03,-1.12e+01,
5.397100e-03,-1.12e+01,
5.397200e-03,-1.12e+01,
5.397300e-03,-1.12e+01,
5.397400e-03,-1.12e+01,
5.397500e-03,-1.12e+01,
5.397600e-03,-1.12e+01,
5.397700e-03,-1.12e+01,
5.397800e-03,-1.12e+01,
5.397900e-03,-1.12e+01,
5.398000e-03,-1.12e+01,
5.398100e-03,-1.12e+01,
5.398200e-03,-1.12e+01,
5.398300e-03,-1.12e+01,
5.398400e-03,-1.12e+01,
5.398500e-03,-1.12e+01,
5.398600e-03,-1.12e+01,
5.398700e-03,-1.12e+01,
5.398800e-03,-1.12e+01,
5.398900e-03,-1.12e+01,
5.399000e-03,-1.12e+01,
5.399100e-03,-1.12e+01,
5.399200e-03,-1.12e+01,
5.399300e-03,-1.12e+01,
5.399400e-03,-1.12e+01,
5.399500e-03,-1.12e+01,
5.399600e-03,-1.12e+01,
5.399700e-03,-1.12e+01,
5.399800e-03,-1.12e+01,
5.399900e-03,-1.12e+01,
5.400000e-03,-1.12e+01,
5.400100e-03,-1.12e+01,
5.400200e-03,-1.12e+01,
5.400300e-03,-1.12e+01,
5.400400e-03,-1.12e+01,
5.400500e-03,-1.12e+01,
5.400600e-03,-1.12e+01,
5.400700e-03,-1.12e+01,
5.400800e-03,-1.12e+01,
5.400900e-03,-1.12e+01,
5.401000e-03,-1.12e+01,
5.401100e-03,-1.12e+01,
5.401200e-03,-1.12e+01,
5.401300e-03,-1.12e+01,
5.401400e-03,-1.12e+01,
5.401500e-03,-1.12e+01,
5.401600e-03,-1.12e+01,
5.401700e-03,-1.12e+01,
5.401800e-03,-1.12e+01,
5.401900e-03,-1.12e+01,
5.402000e-03,-1.12e+01,
5.402100e-03,-1.12e+01,
5.402200e-03,-1.12e+01,
5.402300e-03,-1.12e+01,
5.402400e-03,-1.12e+01,
5.402500e-03,-1.12e+01,
5.402600e-03,-1.12e+01,
5.402700e-03,-1.12e+01,
5.402800e-03,-1.12e+01,
5.402900e-03,-1.12e+01,
5.403000e-03,-1.12e+01,
5.403100e-03,-1.12e+01,
5.403200e-03,-1.12e+01,
5.403300e-03,-1.12e+01,
5.403400e-03,-1.12e+01,
5.403500e-03,-1.12e+01,
5.403600e-03,-1.12e+01,
5.403700e-03,-1.12e+01,
5.403800e-03,-1.12e+01,
5.403900e-03,-1.12e+01,
5.404000e-03,-1.12e+01,
5.404100e-03,-1.12e+01,
5.404200e-03,-1.12e+01,
5.404300e-03,-1.12e+01,
5.404400e-03,-1.12e+01,
5.404500e-03,-1.12e+01,
5.404600e-03,-1.12e+01,
5.404700e-03,-1.12e+01,
5.404800e-03,-1.12e+01,
5.404900e-03,-1.12e+01,
5.405000e-03,-1.12e+01,
5.405100e-03,-1.12e+01,
5.405200e-03,-1.12e+01,
5.405300e-03,-1.12e+01,
5.405400e-03,-1.12e+01,
5.405500e-03,-1.12e+01,
5.405600e-03,-1.12e+01,
5.405700e-03,-1.12e+01,
5.405800e-03,-1.12e+01,
5.405900e-03,-1.12e+01,
5.406000e-03,-1.12e+01,
5.406100e-03,-1.12e+01,
5.406200e-03,-1.12e+01,
5.406300e-03,-1.12e+01,
5.406400e-03,-1.12e+01,
5.406500e-03,-1.12e+01,
5.406600e-03,-1.12e+01,
5.406700e-03,-1.12e+01,
5.406800e-03,-1.12e+01,
5.406900e-03,-1.12e+01,
5.407000e-03,-1.12e+01,
5.407100e-03,-1.12e+01,
5.407200e-03,-1.12e+01,
5.407300e-03,-1.12e+01,
5.407400e-03,-1.12e+01,
5.407500e-03,-1.12e+01,
5.407600e-03,-1.12e+01,
5.407700e-03,-1.12e+01,
5.407800e-03,-1.12e+01,
5.407900e-03,-1.12e+01,
5.408000e-03,-1.12e+01,
5.408100e-03,-1.12e+01,
5.408200e-03,-1.12e+01,
5.408300e-03,-1.12e+01,
5.408400e-03,-1.12e+01,
5.408500e-03,-1.12e+01,
5.408600e-03,-1.12e+01,
5.408700e-03,-1.12e+01,
5.408800e-03,-1.12e+01,
5.408900e-03,-1.12e+01,
5.409000e-03,-1.12e+01,
5.409100e-03,-1.12e+01,
5.409200e-03,-1.12e+01,
5.409300e-03,-1.12e+01,
5.409400e-03,-1.12e+01,
5.409500e-03,-1.12e+01,
5.409600e-03,-1.12e+01,
5.409700e-03,-1.12e+01,
5.409800e-03,-1.12e+01,
5.409900e-03,-1.12e+01,
5.410000e-03,-1.12e+01,
5.410100e-03,-1.12e+01,
5.410200e-03,-1.12e+01,
5.410300e-03,-1.12e+01,
